id,name,spec,gearscore,dps,percent,timestamp,duration,isDead,weird,arkPassiveActive,localPlayer,hasSpec
226676,Weslyy,Paladin,1643.3299560546875,1331281,0.0106068167342183,1728563343709,214881,False,True,False,False,False
226839,Grosjh,Striker,1652.5,42890796,0.3034025773022385,1728563567989,190605,False,True,False,False,False
226839,Kuchie,Sorceress,1652.5,44233775,0.3129025942723778,1728563567989,190605,False,True,False,False,False
226839,Onefournine,Destroyer,1657.5,52519693,0.3715158425906186,1728563567989,190605,False,True,False,True,False
226839,Wüstentempler,Paladin,1655.0,1721693,0.0121789787609263,1728563567989,190605,False,True,False,False,False
227433,Lolitheevil,Artist,1650.0,1497728,0.0121002471831418,1728564109161,217387,False,True,False,False,False
227433,Onefournine,Destroyer,1657.5,49835532,0.4026246793165221,1728564109161,217387,False,True,False,True,False
227433,Steli,Sorceress,1657.5,36341822,0.2936080712156966,1728564109161,217387,False,True,False,False,False
227433,Suckmyjuice,Slayer,1651.6600341796875,36101562,0.2916669942055708,1728564109161,217387,False,True,False,False,False
227609,Emilie,Wardancer,1657.5,55298916,0.3273522284427732,1728564357180,159263,False,True,False,False,False
227609,Kappington,Gunslinger,1656.6600341796875,54606167,0.3232513717659171,1728564357180,159263,False,True,False,False,False
227609,Mina,Bard,1651.6600341796875,1813233,0.0107337703190416,1728564357180,159263,False,True,False,True,False
227609,Owosad,Souleater,1657.5,57209556,0.3386626176328958,1728564357180,159263,False,True,False,False,False
227982,Freeksen,Wardancer,1653.3299560546875,50643745,0.352589178118661,1728564682977,187703,False,True,False,False,False
227982,Kyouwuko,Souleater,1640.0,44400732,0.3091244062568227,1728564682977,187703,False,True,False,False,False
227982,Mina,Bard,1651.6600341796875,1916601,0.0133436571756572,1728564682977,187703,False,True,False,True,False
227982,Unobae,Arcanist,1655.0,46672781,0.3249427445245658,1728564682977,187703,False,True,False,False,False
229757,Ahegaodoublepæce,Souleater,1640.0,39964430,0.3511455636112094,1728565782888,236463,False,True,False,False,False
229757,Ëllïe,Sorceress,1641.6600341796875,33232267,0.2919937335724092,1728565782888,236463,False,True,False,False,False
229757,Jupei,Shadowhunter,1653.3299560546875,38875116,0.3415743579545898,1728565782888,236463,False,True,False,False,False
229757,Mina,Bard,1651.6600341796875,1739761,0.0152863272888866,1728565782888,236463,False,True,False,True,False
229811,Emperorgodtrump,Paladin,1650.0,1295459,0.0136975713358098,1728565767527,284051,False,True,False,False,False
229811,Laceration,Deathblade,1647.0,30471813,0.3221945521231923,1728565767527,284051,False,True,False,True,False
229811,Lunarpang,Reaper,1651.6600341796875,34697735,0.3668774545188438,1728565767527,284051,False,True,False,False,False
229811,Shinchan,Sharpshooter,1644.1600341796875,28110808,0.2972304008750989,1728565767527,284051,False,True,False,False,False
230723,Deathblade #1,Deathblade,1650.0,53547312,0.408689138238328,1728566354310,205285,False,True,False,False,False
230723,Deadeye #2,Deadeye,1640.0,39119220,0.2985696146681567,1728566354310,205285,False,True,False,False,False
230723,Paladin #3,Paladin,1655.0,1187562,0.0090638292055553,1728566354310,205285,False,True,False,False,False
230723,Nyxèlla,Souleater,1650.8299560546875,37168013,0.2836774178879599,1728566354310,205285,False,True,False,True,False
232331,Scrapper #3,Scrapper,1657.5,24191717,0.2035526169770842,1728567059683,226841,False,True,False,False,False
232331,Souleater #1,Souleater,1640.8299560546875,49336791,0.4151269180811539,1728567059683,226841,False,True,False,True,False
232331,Deathblade #2,Deathblade,1640.0,43740702,0.3680406132609266,1728567059683,226841,False,True,False,False,False
232331,Paladin #4,Paladin,1653.3299560546875,1578276,0.0132798432666901,1728567059683,226841,False,True,False,False,False
232844,Wardancer #1,Wardancer,1640.0,37481735,0.3279360084726063,1728568216592,235108,False,True,False,False,False
232844,Paladin #3,Paladin,1660.0,1628694,0.0142498048551723,1728568216592,235108,False,True,False,False,False
232844,Gunlancer #2,Gunlancer,1654.1600341796875,32982249,0.2885690080117585,1728568216592,235108,False,True,False,False,False
232844,Niujabes,Destroyer,1645.0,42203202,0.3692451699112412,1728568216592,235108,False,True,False,True,False
233147,Annafromit,Slayer,1664.1600341796875,61186783,0.3690406393068065,1728568740285,162938,False,True,False,False,False
233147,Blitzrain,Bard,1653.3299560546875,2066561,0.0124642113086173,1728568740285,162938,False,True,False,True,False
233147,Honako,Wardancer,1647.5,54292147,0.3274564808909648,1728568740285,162938,False,True,False,False,False
233147,Momir,Sharpshooter,1654.1600341796875,48254088,0.291038662462233,1728568740285,162938,False,True,False,False,False
233256,Scrapper #1,Scrapper,1644.1600341796875,37042235,0.3613266806934377,1728569134480,262821,False,True,False,True,False
233256,Artist #4,Artist,1641.1600341796875,1439023,0.0140368799029408,1728569134480,262821,False,True,False,False,False
233256,Deathblade #3,Deathblade,1647.5,30799823,0.3004353762815715,1728569134480,262821,False,True,False,False,False
233256,Souleater #2,Souleater,1653.3299560546875,33236215,0.3242010436131471,1728569134480,262821,False,True,False,False,False
233257,Akazzo,Wardancer,1653.3299560546875,44508856,0.3678755840732904,1728569227834,222863,False,True,False,False,False
233257,Blitzrain,Bard,1653.3299560546875,2001646,0.0165440489272059,1728569227834,222863,False,True,False,True,False
233257,Deissi,Sorceress,1653.3299560546875,30349572,0.2508459558222386,1728569227834,222863,False,True,False,False,False
233257,Fredbot,Machinist,1643.3299560546875,44128808,0.3647344029120427,1728569227834,222863,False,True,False,False,False
233261,Blitzrain,Bard,1653.3299560546875,2145886,0.0124632929698466,1728569543019,156498,False,True,False,True,False
233261,Standestroo,Destroyer,1641.6600341796875,50290735,0.2920882861316597,1728569543019,156498,False,True,False,False,False
233261,Widevibe,Deadeye,1675.0,60017757,0.3485827713513518,1728569543019,156498,False,True,False,False,False
233261,Yctxz,Deathblade,1655.8299560546875,59722108,0.3468656437391477,1728569543019,156498,False,True,False,False,False
233263,Destroyer #1,Destroyer,1652.5,40599358,0.3612589589745614,1728569656908,239526,False,True,False,False,False
233263,Bard #4,Bard,1657.5,1603294,0.0142663418808287,1728569656908,239526,False,True,False,False,False
233263,Sorceress #2,Sorceress,1645.0,36250517,0.3225623428259541,1728569656908,239526,False,True,False,True,False
233263,Breaker #3,Breaker,1640.0,33929808,0.3019123385223664,1728569656908,239526,False,True,False,False,False
233264,Artist #4,Artist,1653.3299560546875,1466561,0.0122852559153203,1728569734928,225176,False,True,False,False,False
233264,Sorceress #3,Sorceress,1653.3299560546875,25637592,0.2147639128359274,1728569734928,225176,False,True,False,True,False
233264,Summoner #1,Summoner,1656.6600341796875,49019576,0.410632790603662,1728569734928,225176,False,True,False,False,False
233264,Deadeye #2,Deadeye,1653.3299560546875,43251967,0.3623180238912613,1728569734928,225176,False,True,False,False,False
233542,Artillerist #3,Artillerist,1641.6600341796875,30057632,0.2786478333850594,1728570503762,249238,False,True,False,False,False
233542,Bard #4,Bard,1645.3299560546875,1347938,0.0124959944694708,1728570503762,249238,False,True,False,False,False
233542,Breaker #2,Breaker,1640.0,38152859,0.3536942463663026,1728570503762,249238,False,True,False,False,False
233542,Slayer #1,Slayer,1644.1600341796875,38311177,0.3551619257791671,1728570503762,249238,False,True,False,True,False
234116,Soulfist #1,Soulfist,1650.0,52588394,0.4366126649668335,1728570898591,223023,False,True,False,False,False
234116,Paladin #4,Paladin,1640.0,1320274,0.0109615127175479,1728570898591,223023,False,True,False,False,False
234116,Breaker #3,Breaker,1642.5,30987143,0.2572692956726984,1728570898591,223023,False,True,False,False,False
234116,Striker #2,Striker,1645.0,35550519,0.2951565100380143,1728570898591,223023,False,True,False,True,False
235095,Souleater #1,Souleater,1655.8299560546875,63460517,0.3851170699930007,1728571406014,163843,False,True,False,False,False
235095,Paladin #4,Paladin,1655.0,1341525,0.008141190802501,1728571406014,163843,False,True,False,False,False
235095,Glaivier #2,Glaivier,1653.3299560546875,50638004,0.307302251111094,1728571406014,163843,False,True,False,True,False
235095,Sorceress #3,Sorceress,1653.3299560546875,49342358,0.2994394820247951,1728571406014,163843,False,True,False,False,False
236716,Dchomachonk,Gunlancer,1646.6600341796875,47462728,0.2685949490934869,1728572071389,152152,False,True,False,False,False
236716,Enkue,Gunslinger,1655.0,42852679,0.2425063543444982,1728572071389,152152,False,True,False,False,False
236716,Hitenx,Paladin,1650.0,1647781,0.0093249097231034,1728572071389,152152,False,True,False,False,False
236716,Saturnxd,Deathblade,1664.1600341796875,84744259,0.4795737811798402,1728572071389,152152,False,True,False,True,False
238178,Elrylia,Bard,1656.6600341796875,1946617,0.0137700548812465,1728572657545,190606,False,True,False,False,False
238178,Onefournine,Destroyer,1657.5,57007080,0.4032588949031138,1728572657545,190606,False,True,False,True,False
238178,Tômôè,Slayer,1651.6600341796875,37088424,0.2623575330632287,1728572657545,190606,False,True,False,False,False
238178,Tyylee,Soulfist,1655.0,45323834,0.3206134959308945,1728572657545,190606,False,True,False,False,False
238794,Cinea,Berserker,1655.8299560546875,62245429,0.3754257338890726,1728572941184,162077,False,True,False,False,False
238794,Dark,Souleater,1645.8299560546875,62843794,0.379034699605391,1728572941184,162077,False,True,False,True,False
238794,Junbard,Bard,1660.8299560546875,2010619,0.0121268039400341,1728572941184,162077,False,True,False,False,False
238794,Nuggiowl,Sharpshooter,1648.6600341796875,38699737,0.2334127565341239,1728572941184,162077,True,True,False,False,False
239143,Glaivier #1,Glaivier,1655.0,47721672,0.3748863832398664,1728572981303,211856,False,True,False,False,False
239143,Breaker #2,Breaker,1645.0,38464255,0.3021630390688312,1728572981303,211856,False,True,False,False,False
239143,Paladin #3,Paladin,1644.1600341796875,1311004,0.0102988333680554,1728572981303,211856,False,True,False,False,False
239143,Mukbangs,Gunlancer,1662.5,39799427,0.3126517286118786,1728572981303,211856,False,True,False,True,False
239941,Asurayaya,Artist,1653.3299560546875,1501914,0.0105683801881597,1728573253292,189581,False,True,False,False,False
239941,Eospe,Glaivier,1655.0,39621264,0.2787993064099854,1728573253292,189581,False,True,False,False,False
239941,Saturnxdxd,Breaker,1643.3299560546875,51747616,0.3641276928764884,1728573253292,189581,False,True,False,True,False
239941,Valenzixene,Deathblade,1650.0,49243130,0.3465046064521502,1728573253292,189581,False,True,False,False,False
240338,Gunlancer #2,Gunlancer,1654.1600341796875,42544909,0.3057077618680541,1728573566019,193936,False,True,False,False,False
240338,Artist #3,Artist,1640.0,1433350,0.010299380837166,1728573566019,193936,False,True,False,False,False
240338,Wardancer #1,Wardancer,1644.1600341796875,48255319,0.3467400898593762,1728573566019,193936,False,True,False,False,False
240338,Niujabes,Destroyer,1645.0,46934980,0.3372527530643415,1728573566019,193936,False,True,False,True,False
240460,Ekapi,Soulfist,1655.0,40959162,0.2485651426194441,1728573694552,163203,False,True,False,False,False
240460,Pinguache,Artist,1642.5,1465656,0.0088944933168077,1728573694552,163203,False,True,False,False,False
240460,Saturnarcana,Arcanist,1645.8299560546875,65190872,0.3956179180659488,1728573694552,163203,False,True,False,True,False
240460,Valenvixene,Sorceress,1650.0,57166713,0.3469224338605812,1728573694552,163203,False,True,False,False,False
240721,Bloodyprincesss,Bard,1650.0,1623455,0.0093081319964218,1728573825608,154889,False,True,False,False,False
240721,Onefournine,Destroyer,1657.5,67085885,0.38463910159307,1728573825608,154889,False,True,False,True,False
240721,Shiroscythe,Souleater,1650.0,55414886,0.317723049579243,1728573825608,154889,False,True,False,False,False
240721,Surreption,Sharpshooter,1654.5,50288317,0.2883296996306676,1728573825608,154889,False,True,False,False,False
241417,Eilmo,Souleater,1655.0,58524849,0.3595222750286708,1728574038624,165796,False,True,False,False,False
241417,Uwusupportkitten,Paladin,1640.0,1411374,0.0086701700229301,1728574038624,165796,False,True,False,True,False
241417,Valenxixene,Gunslinger,1645.0,56605263,0.3477301228467286,1728574038624,165796,False,True,False,False,False
241417,Xerxxxes,Sharpshooter,1655.8299560546875,46243555,0.2840774198155293,1728574038624,165796,False,True,False,False,False
241520,Gunlancer #2,Gunlancer,1654.1600341796875,35546541,0.345413584542405,1728573971546,261405,False,True,False,False,False
241520,Artist #3,Artist,1640.8299560546875,1296448,0.0125978713611777,1728573971546,261405,False,True,False,False,False
241520,Niujabes,Destroyer,1645.0,30212619,0.29358268719322,1728573971546,261405,False,True,False,True,False
241520,Scrapper #1,Scrapper,1650.0,35854475,0.3484058471859764,1728573971546,261405,False,True,False,False,False
243243,Bufferakos,Bard,1662.5,1515903,0.008691479109536,1728574813360,154832,False,True,False,False,False
243243,Onefournine,Destroyer,1657.5,57702518,0.3308392619874948,1728574813360,154832,False,True,False,True,False
243243,Sakuyon,Gunslinger,1659.1600341796875,69475418,0.3983395666960793,1728574813360,154832,False,True,False,False,False
243243,Salzmagier,Sorceress,1651.0,45718706,0.2621296864733572,1728574813360,154832,False,True,False,False,False
243933,Charin,Paladin,1653.3299560546875,1210439,0.0089229746086302,1728575084398,198396,False,True,False,False,False
243933,Eloah,Deathblade,1640.0,38107187,0.2809141658582754,1728575084398,198396,False,True,False,False,False
243933,Onefournine,Destroyer,1657.5,56036005,0.4130797584876877,1728575084398,198396,False,True,False,True,False
243933,Seelenschinder,Souleater,1658.3299560546875,40300569,0.2970830863020373,1728575084398,198396,False,True,False,False,False
244186,Gunslinger #1,Gunslinger,1645.0,35082584,0.3918450715814597,1728571332918,300616,False,True,False,False,False
244186,Deathblade #3,Deathblade,1640.0,23175395,0.2588510673188612,1728571332918,300616,True,True,False,True,False
244186,Paladin #4,Paladin,1640.0,1193249,0.0133276596678142,1728571332918,300616,False,True,False,False,False
244186,Slayer #2,Slayer,1642.0,30080544,0.3359761902626456,1728571332918,300616,False,True,False,False,False
244391,Leserblade,Deathblade,1654.1600341796875,47462270,0.3463427765944398,1728575433937,196118,False,True,False,False,False
244391,Onefournine,Destroyer,1657.5,48707371,0.355428556467179,1728575433937,196118,False,True,False,True,False
244391,Scylle,Bard,1651.6600341796875,1335516,0.0097455583061303,1728575433937,196118,False,True,False,False,False
244391,Variaty,Berserker,1653.3299560546875,39533270,0.2884830940378045,1728575433937,196118,False,True,False,False,False
244814,Arcanist #1,Arcanist,1640.0,55653416,0.3895392597560699,1728575661841,188721,False,True,False,False,False
244814,Artist #4,Artist,1648.3299560546875,1424725,0.0099721879040806,1728575661841,188721,False,True,False,False,False
244814,Shadowhunter #3,Shadowhunter,1653.3299560546875,41396449,0.2897493677654917,1728575661841,188721,False,True,False,False,False
244814,Souleater #2,Souleater,1645.0,44395259,0.3107391705756031,1728575661841,188721,False,True,False,True,False
244852,Lordmithos,Bard,1652.5,1166848,0.0075590130376986,1728575805512,174711,False,True,False,False,False
244852,Lyradell,Wardancer,1655.0,44667475,0.2893624755632953,1728575805512,174711,False,True,False,False,False
244852,Mcvvg,Deathblade,1646.6600341796875,51882963,0.3361054685369803,1728575805512,174711,False,True,False,False,False
244852,Onefournine,Destroyer,1657.5,56647839,0.3669730363838785,1728575805512,174711,False,True,False,True,False
245435,Onefournine,Destroyer,1657.5,65227983,0.4541267814279531,1728576209827,187612,False,True,False,True,False
245435,Rikars,Deathblade,1640.0,35247488,0.2453981794724574,1728576209827,187612,False,True,False,False,False
245435,Riseofbard,Bard,1650.0,1803781,0.0125581877938935,1728576209827,187612,False,True,False,False,False
245435,Vexsord,Shadowhunter,1643.3299560546875,41354607,0.2879168373814027,1728576209827,187612,False,True,False,False,False
245635,Ahfany,Wardancer,1649.3299560546875,42536345,0.356323319676003,1728576292429,225223,False,True,False,False,False
245635,Hope,Bard,1670.0,1758042,0.0147269672927901,1728576292429,225223,False,True,False,True,False
245635,Naruzio,Gunlancer,1646.6600341796875,27031907,0.2264439701956758,1728576292429,225223,False,True,False,False,False
245635,Oooojfdgzjdf,Glaivier,1662.5,48049402,0.4025057260817021,1728576292429,225223,False,True,False,False,False
245713,Eggroller,Sorceress,1653.3299560546875,56535648,0.4041337877021729,1728576393417,192559,False,True,False,False,False
245713,Gggjjjjjjjjjjjjj,Slayer,1660.8299560546875,33498778,0.2394593237267612,1728576393417,192559,False,True,False,False,False
245713,Kittyone,Bard,1650.8299560546875,1278341,0.009137965311815,1728576393417,192559,False,True,False,False,False
245713,Sovt,Wardancer,1653.3299560546875,48580627,0.3472689089626504,1728576393417,192559,False,True,False,True,False
246366,Sorceress #1,Sorceress,1670.0,44137003,0.466683814108632,1728577007573,284236,False,True,False,False,False
246366,Aeromancer #3,Aeromancer,1650.0,20497221,0.2167279295086607,1728577007573,284236,False,True,False,True,False
246366,Artillerist #2,Artillerist,1651.6600341796875,28589754,0.3022945495675707,1728577007573,284236,False,True,False,False,False
246366,Artist #4,Artist,1645.0,1351838,0.0142936962416089,1728577007573,284236,False,True,False,False,False
247792,Paladin #4,Paladin,1646.6600341796875,1278645,0.0116631974299398,1728578477355,245094,False,True,False,False,False
247792,Sorceress #1,Sorceress,1655.0,42874375,0.3910798543069255,1728578477355,245094,False,True,False,False,False
247792,Sorceress #2,Sorceress,1653.3299560546875,36761564,0.3353216715862265,1728578477355,245094,False,True,False,False,False
247792,Destroyer #3,Destroyer,1640.0,28716157,0.26193525843385,1728578477355,245094,False,True,False,True,False
248347,Bard #4,Bard,1640.0,1314120,0.0113018246479919,1728579044697,231615,False,True,False,False,False
248347,Soulfist #1,Soulfist,1650.1600341796875,42587586,0.3662659644121356,1728579044697,231615,False,True,False,True,False
248347,Souleater #2,Souleater,1647.8299560546875,36826836,0.3167217931485375,1728579044697,231615,False,True,False,False,False
248347,Destroyer #3,Destroyer,1642.5,35546487,0.3057104091910361,1728579044697,231615,False,True,False,False,False
249171,Corsette,Wardancer,1642.5,31585189,0.2939849156716506,1728579434063,250144,False,True,False,False,False
249171,Criticalthinking,Gunslinger,1640.0,31651026,0.294597705574319,1728579434063,250144,False,True,False,False,False
249171,Recaii,Bard,1640.0,1215759,0.0113158989516273,1728579434063,250144,True,True,False,False,False
249171,Tyrannin,Wardancer,1641.6600341796875,42986153,0.4001014704947204,1728579434063,250144,False,True,False,True,False
251803,Wardancer #3,Wardancer,1640.1600341796875,34752198,0.2755899911379829,1728580227493,213257,False,True,False,False,False
251803,Breaker #2,Breaker,1654.1600341796875,39017769,0.3094165903674313,1728580227493,213257,False,True,False,False,False
251803,Artist #4,Artist,1650.0,1294615,0.0102664854861007,1728580227493,213257,False,True,False,False,False
251803,Slayer #1,Slayer,1660.0,51036505,0.4047269171481937,1728580227493,213257,False,True,False,True,False
252854,Ewaifu,Gunslinger,1660.0,61699864,0.3170040798052594,1728580541589,138178,False,True,False,False,False
252854,Hoóng,Reaper,1660.0,62566908,0.3214588138605997,1728580541589,138178,False,True,False,False,False
252854,Lxvxly,Bard,1656.6600341796875,1725765,0.0088667058615416,1728580541589,138178,False,True,False,False,False
252854,Soulblaz,Souleater,1653.3299560546875,68641752,0.3526703953347583,1728580541589,138178,False,True,False,True,False
253928,Breaker #3,Breaker,1640.8299560546875,32675678,0.2822371322296499,1728580655288,232475,False,True,False,False,False
253928,Bard #4,Bard,1649.1600341796875,1158599,0.0100074330259999,1728580655288,232475,False,True,False,False,False
253928,Gunlancer #2,Gunlancer,1650.0,39539435,0.3415230357081083,1728580655288,232475,False,True,False,True,False
253928,Glaivier #1,Glaivier,1654.1600341796875,42400131,0.3662323817611828,1728580655288,232475,False,True,False,False,False
254713,Mintpalette,Artist,1653.3299560546875,1572559,0.0104214586596047,1728580881398,178216,False,True,False,False,False
254713,Monarika,Gunslinger,1661.6600341796875,39859420,0.2641511687166083,1728580881398,178216,False,True,False,False,False
254713,Raeinor,Reaper,1653.3299560546875,42375353,0.2808244329628688,1728580881398,178216,False,True,False,False,False
254713,Soulblaz,Souleater,1653.3299560546875,67088914,0.444602933033848,1728580881398,178216,False,True,False,True,False
255560,Gunslinger #1,Gunslinger,1660.0,70111948,0.5037915747637254,1728581094209,193114,False,True,False,False,False
255560,Berserker #2,Berserker,1647.5,41290066,0.2966910486104045,1728581094209,193114,False,True,False,False,False
255560,Jzeee,Bard,1654.1600341796875,1797554,0.0129163799639803,1728581094209,193114,False,True,False,True,False
255560,Gunlancer #3,Gunlancer,1646.6600341796875,25968990,0.1866009822908277,1728581094209,193114,False,True,False,False,False
255947,Glaivier #2,Glaivier,1642.8299560546875,44497378,0.3412739970597168,1728581209920,206045,False,True,False,False,False
255947,Gunslinger #3,Gunslinger,1655.0,39298388,0.301400184765125,1728581209920,206045,False,True,False,False,False
255947,Deathblade #1,Deathblade,1650.8299560546875,45001246,0.3451384280459759,1728581209920,206045,False,True,False,True,False
255947,Bard #4,Bard,1645.3299560546875,1589064,0.0121873747901213,1728581209920,206045,False,True,False,False,False
257454,Adelynnn,Gunslinger,1653.3299560546875,67163409,0.352576532482391,1728581812883,141952,False,True,False,False,False
257454,Dapaknat,Sorceress,1653.3299560546875,62918548,0.3302929945480712,1728581812883,141952,False,True,False,True,False
257454,Emperordog,Arcanist,1651.6600341796875,58751442,0.3084176340527967,1728581812883,141952,False,True,False,False,False
257454,Notemptyshields,Bard,1642.5,1659734,0.008712828417675,1728581812883,141952,False,True,False,False,False
257687,Reaper #2,Reaper,1653.3299560546875,42077666,0.3963453089318525,1728581819861,253197,False,True,False,True,False
257687,Bard #4,Bard,1640.8299560546875,1404806,0.0132323943076909,1728581819861,253197,False,True,False,False,False
257687,Breaker #3,Breaker,1641.6600341796875,16692331,0.1572313228349628,1728581819861,253197,False,True,False,False,False
257687,Souleater #1,Souleater,1655.0,45989353,0.433190955086744,1728581819861,253197,False,True,False,False,False
257836,Boobamix,Slayer,1641.6600341796875,37770432,0.2981188042492865,1728581942482,212954,False,True,False,True,False
257836,Donadulce,Bard,1640.0,1586755,0.0125241221290923,1728581942482,212954,False,True,False,False,False
257836,Shaiy,Gunslinger,1642.5,44352882,0.3500735217126905,1728581942482,212954,False,True,False,False,False
257836,Siilentbladee,Reaper,1650.8299560546875,42985836,0.3392835440160158,1728581942482,212954,False,True,False,False,False
258699,Chloepet,Summoner,1654.1600341796875,37702266,0.3130212881866755,1728582626738,223085,False,True,False,True,False
258699,Gunslinger #2,Gunslinger,1650.8299560546875,37342074,0.3100308110669572,1728582626738,223085,False,True,False,False,False
258699,Artist #3,Artist,1650.0,1437649,0.011936013128237,1728582626738,223085,False,True,False,False,False
258699,Scrapper #1,Scrapper,1661.6600341796875,43964341,0.3650118710132243,1728582626738,223085,False,True,False,False,False
258718,Mauraphaellito,Destroyer,1654.1600341796875,37832806,0.2774829726618057,1728582684113,197840,False,True,False,False,False
258718,Minëko,Artist,1653.3299560546875,1448624,0.0106248659903586,1728582684113,197840,False,True,False,False,False
258718,Nisuwu,Aeromancer,1655.0,45309644,0.3323214965172859,1728582684113,197840,False,True,False,False,False
258718,Tobthekingx,Berserker,1650.0,51751727,0.3795706574960957,1728582684113,197840,False,True,False,True,False
259013,Deafmashine,Berserker,1645.0,33513001,0.2532858439080403,1728583210078,203972,True,True,False,False,False
259013,Deweloper,Breaker,1652.5,40859736,0.3088112793784041,1728583210078,203972,False,True,False,False,False
259013,Yakíakuma,Bard,1655.0,1399226,0.0105751239117043,1728583210078,203972,False,True,False,False,False
259013,Yuchorin,Souleater,1645.0,56541001,0.4273277452440129,1728583210078,203972,False,True,False,True,False
259337,Bard #3,Bard,1646.6600341796875,1492746,0.0112819329534335,1728583702520,203797,False,True,False,False,False
259337,Gunlancer #1,Gunlancer,1660.0,38340181,0.2897688899950205,1728583702520,203797,False,True,False,False,False
259337,Syralai,Sharpshooter,1660.8299560546875,62571420,0.4729046771795946,1728583702520,203797,False,True,False,True,False
259337,Sorceress #2,Sorceress,1655.8299560546875,29908618,0.2260444998719513,1728583702520,203797,False,True,False,False,False
259611,Sorceress #1,Sorceress,1654.1600341796875,46311898,0.3586389670784702,1728583895931,208134,False,True,False,False,False
259611,Artist #4,Artist,1650.8299560546875,1551467,0.0120145480182292,1728583895931,208134,False,True,False,False,False
259611,Deathblade #3,Deathblade,1653.3299560546875,39863276,0.3087008899744072,1728583895931,208134,False,True,False,False,False
259611,Souleater #2,Souleater,1650.8299560546875,41405723,0.3206455871849013,1728583895931,208134,False,True,False,True,False
259866,Berserker #2,Berserker,1640.0,39683463,0.2969663093583699,1728584055582,201269,False,True,False,False,False
259866,Ialarys,Sharpshooter,1651.6600341796875,51092681,0.3823457875083761,1728584055582,201269,False,True,False,True,False
259866,Bard #3,Bard,1647.5,1547861,0.0115832272140603,1728584055582,201269,False,True,False,False,False
259866,Gunlancer #1,Gunlancer,1649.8299560546875,41305507,0.3091046759191936,1728584055582,201269,False,True,False,False,False
259953,Adderallz,Artist,1640.0,1527830,0.0174059615763025,1728583980335,306356,False,True,False,False,False
259953,Bohlohbao,Wardancer,1645.3299560546875,36219033,0.4126290861737449,1728583980335,306356,False,True,False,False,False
259953,Usmanriven,Deathblade,1645.0,18090029,0.2060925297239863,1728583980335,306356,False,True,False,True,False
